"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"01.05.2007","298,59","298,60","303,29","293,51","","0,01%"
"01.04.2007","298,56","301,39","305,02","295,30","","-0,90%"
"01.03.2007","301,27","295,80","303,14","286,20","","1,86%"
"01.02.2007","295,76","284,11","301,61","280,55","","4,12%"
"01.01.2007","284,07","288,47","288,89","268,16","","-1,52%"
"01.12.2006","288,44","300,70","300,72","286,51","","-4,06%"
"01.11.2006","300,66","284,87","301,62","282,78","","5,56%"
"01.10.2006","284,83","283,44","292,61","271,67","","0,53%"
"01.09.2006","283,32","303,90","304,06","275,34","","-6,76%"
"01.08.2006","303,86","321,73","327,68","299,73","","-5,54%"
"01.07.2006","321,68","317,28","328,77","310,00","","1,43%"
"01.06.2006","317,15","314,54","321,25","301,11","","0,84%"
"01.05.2006","314,50","317,81","332,34","307,25","","-1,01%"
"01.04.2006","317,69","301,56","325,75","300,26","","5,39%"
"01.03.2006","301,44","292,35","305,43","285,17","","3,12%"
"01.02.2006","292,32","313,17","315,23","287,79","","-6,65%"
"01.01.2006","313,13","297,01","314,59","296,64","","5,46%"
"01.12.2005","296,91","280,32","305,04","280,32","","5,93%"
"01.11.2005","280,29","281,20","285,84","277,24","","-0,31%"
"01.10.2005","281,17","295,14","296,12","280,60","","-4,71%"
"01.09.2005","295,06","291,09","297,97","278,82","","1,37%"
"01.08.2005","291,06","274,88","295,23","273,77","","5,92%"
"01.07.2005","274,81","263,58","276,69","263,18","","4,27%"
"01.06.2005","263,56","261,31","275,53","260,01","","2,97%"
"01.05.2005","255,96","260,11","260,11","248,17","","-1,30%"
"01.04.2005","259,34","277,17","277,17","259,02","","-5,95%"
"01.03.2005","275,74","263,98","282,21","263,98","","3,92%"
"01.02.2005","265,33","245,68","265,33","241,87","","6,95%"
"01.01.2005","248,08","237,45","251,08","237,13","","-0,71%"
"01.12.2004","249,85","246,45","249,85","233,85","","-1,15%"
"01.11.2004","252,76","247,59","254,89","245,41","","0,27%"
"01.10.2004","252,07","249,85","259,52","247,74","","1,13%"
"01.09.2004","249,25","238,01","249,25","230,79","","6,22%"
"01.08.2004","234,65","234,88","243,94","232,15","","-0,17%"
"01.07.2004","235,07","229,40","235,23","228,17","","4,21%"
"01.06.2004","225,56","243,72","243,72","223,79","","-5,04%"
"01.05.2004","237,52","231,12","238,11","230,08","","4,31%"
"01.04.2004","227,72","226,00","231,52","221,92","","-0,67%"
"01.03.2004","229,25","228,41","231,86","220,70","","1,74%"
