"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"10.03.2025","1.382,02","1.423,67","1.428,40","1.370,15","","-2,85%"
"07.03.2025","1.422,54","1.411,57","1.440,64","1.402,26","","0,31%"
"06.03.2025","1.418,11","1.418,35","1.435,20","1.410,38","","0,51%"
"05.03.2025","1.410,96","1.355,78","1.414,58","1.353,45","","4,42%"
"04.03.2025","1.351,30","1.340,52","1.364,97","1.326,46","","0,62%"
"03.03.2025","1.343,00","1.337,79","1.374,38","1.334,47","","0,41%"
"28.02.2025","1.337,45","1.333,37","1.337,45","1.308,53","","-0,44%"
"27.02.2025","1.343,41","1.397,37","1.397,94","1.341,86","","-3,41%"
"26.02.2025","1.390,86","1.374,74","1.396,92","1.360,89","","0,84%"
"25.02.2025","1.379,22","1.394,74","1.401,36","1.360,32","","-1,19%"
"24.02.2025","1.395,83","1.387,58","1.399,03","1.369,55","","0,04%"
"21.02.2025","1.395,33","1.445,54","1.445,54","1.393,47","","-3,23%"
"20.02.2025","1.441,96","1.402,71","1.452,84","1.402,59","","2,60%"
"19.02.2025","1.405,42","1.417,02","1.417,93","1.395,64","","-0,42%"
"18.02.2025","1.411,38","1.403,00","1.415,73","1.398,24","","0,62%"
"17.02.2025","1.402,74","1.400,66","1.404,34","1.400,48","","-0,63%"
"14.02.2025","1.411,70","1.443,33","1.457,45","1.409,12","","-1,88%"
"13.02.2025","1.438,68","1.431,17","1.440,65","1.419,37","","0,59%"
"12.02.2025","1.430,20","1.415,02","1.439,08","1.404,16","","0,88%"
"11.02.2025","1.417,73","1.436,74","1.443,62","1.417,73","","-1,11%"
"10.02.2025","1.433,68","1.405,14","1.442,01","1.403,80","","1,99%"
"07.02.2025","1.405,74","1.410,97","1.427,12","1.403,28","","-0,55%"
"06.02.2025","1.413,54","1.418,94","1.420,95","1.400,76","","-0,11%"
"05.02.2025","1.415,16","1.380,26","1.426,62","1.378,88","","2,74%"
"04.02.2025","1.377,37","1.354,76","1.381,82","1.352,18","","2,14%"
"03.02.2025","1.348,50","1.323,33","1.361,15","1.320,01","","0,98%"
"31.01.2025","1.335,37","1.349,00","1.352,94","1.328,59","","-0,75%"
"30.01.2025","1.345,48","1.303,97","1.353,74","1.300,21","","3,36%"
