Date,Gold,GDX,HUI,XGD,FTSE_Gold,XAU_Index,MVG,Brent,WTI,USD_Index,VIX,SP500,MSCI_ACWI,CAD_USD,Gold_Return,GDX_Return,HUI_Return,XGD_Return,FTSE_Gold_Return,XAU_Index_Return,MVG_Return,Brent_Return,WTI_Return,USD_Index_Return,VIX_Return,SP500_Return,MSCI_ACWI_Return,CAD_USD_Return,Gold_MA20,Gold_MA50,Gold_Volatility,Gold_RSI,Gold_GDX_Ratio
2015-09-02,1134.05,13.63,111.14,7.8,839.9,46.23,452.98,50.5,46.25,95.83,26.09,1948.9,994.91,0.7536,-0.005329452935187302,-0.0029304050274168883,-0.013139853857158951,-0.00638979809877101,-0.019314588327440294,-0.012467917311845225,-0.01583493264991197,0.01878927952037231,0.018329118848574407,0.0039732381839141925,-0.18525579376557064,0.018174316482816047,0.007455531071492444,-0.0006632619464479656,1126.2755000000002,1129.8318000000002,0.008413110199589784,59.13461538461539,83.20249449743213
2015-09-03,1125.25,13.38,109.16,7.62,836.58,45.62,447.71,50.68,46.75,96.41,25.61,1951.1,999.44,0.759,-0.007790062853402702,-0.01851219100835883,-0.017975972011637528,-0.023347363996991062,-0.003960684696596716,-0.01328272114389212,-0.0117022730145748,0.0035580191716241645,0.010752791776261697,0.0060341423206181025,-0.018569198937203196,0.0011282052478743193,0.004542841317340216,0.0071400541334765396,1128.0675,1128.8702,0.008689346086041369,54.979438583944265,84.09940209267563
2015-09-04,1123.0,13.39,108.66,7.65,824.29,45.33,447.84,49.61,46.05,96.23,27.8,1921.2,983.33,0.7528,-0.0020015574345988384,0.0007471050029987865,-0.004590954716760738,0.003929278139889557,-0.014799742694910089,-0.006377151903484088,0.0002903243837040557,-0.021338929139980825,-0.015086493033380192,-0.0018687713079794854,0.08205312048515759,-0.015443325285183624,-0.016250351294071992,-0.008202189124460036,1129.5075000000002,1127.8288,0.008699629113692433,52.41497829232992,83.86855862584018
2015-11-13,1083.64,13.62,109.2,7.77,857.87,45.56,445.29,43.61,40.74,99.0,20.08,2023.0,1017.35,0.7507,-0.001300324342044281,0.011074310299093495,0.009292122611322643,0.011650617219975274,-0.001723716665829561,0.007269555089229799,0.008366551222586824,-0.010265859519522037,-0.024489040498204634,0.003541617665965465,0.08900539559649406,-0.011305109343826315,-0.010277763668510105,-0.002261992847918594,1130.3365,1133.922,0.005344182990550613,7.671845073419718,79.56240822320119
2015-11-16,1082.85,13.74,110.09,7.82,867.09,46.11,449.53,44.56,41.74,99.44,18.16,2053.2,1023.45,0.7502,-0.000729290266758295,0.008771986072837041,0.008117149771507088,0.0064143901776637004,0.010690204764554817,0.01199970763963271,0.00947683720295885,0.021550113764353545,0.024249490850394843,0.004434597067865775,-0.10050292165038112,0.014817993518402458,0.005978065627630528,-0.0006662669311697911,1125.9565,1133.1896000000002,0.005382382904689521,3.801362337947509,78.81004366812226
2015-11-17,1070.37,13.08,104.04,7.43,835.25,43.63,432.75,43.57,40.67,99.63,18.84,2050.4,1029.19,0.7508,-0.011592071177906392,-0.04922694076515064,-0.056522772501860954,-0.05115869582755194,-0.03741169638455602,-0.055284859083095925,-0.038042398451423494,-0.022467755489677894,-0.02596918172992156,0.0019088768543092506,0.03676089597506972,-0.0013646556362866037,0.005592812146350586,0.0007994670645669347,1120.6695,1132.161,0.0052332753473785755,3.734484619535692,81.83256880733944
2015-11-18,1071.14,13.49,108.05,7.7,849.44,45.48,435.67,44.14,40.75,99.65,16.85,2083.6,1037.56,0.7519,0.0007191187836459735,0.030864324190611813,0.03781864237244416,0.03569447012997042,0.01684622759849542,0.04152768174681686,0.006724881979934863,0.012997560699239697,0.00196511976773852,0.00020072260203889117,-0.11163161234984618,0.016062270821175017,0.00809971768209503,0.0014640316716274528,1115.8715,1131.4618,0.005318388689986379,5.082302054547654,79.40252038547072
2015-11-19,1082.4,13.97,111.69,7.89,882.77,46.52,448.63,44.18,40.54,98.99,16.99,2081.2,1044.08,0.7529,0.010457295997559162,0.03496350304920587,0.033133093599840145,0.024375805998144665,0.03848738218773502,0.022609658768128482,0.029313418535195236,0.0009057971633808291,-0.005166698663017797,-0.006645211727087806,0.008274278885469857,-0.0011525164548880557,0.006264312101284223,0.0013290804720954828,1111.689,1130.8788,0.006227950055873367,17.029463500439746,77.48031496062993
2015-11-20,1078.1,13.4,107.21,7.64,859.03,44.77,435.08,44.66,40.39,99.56,15.47,2089.2,1046.29,0.7494,-0.003980565311506207,-0.041657466312004794,-0.04093764868458688,-0.03219853167935372,-0.027260845318064258,-0.038344055397589484,-0.030668572345799335,0.01080604842004056,-0.0037069114485323985,0.005741642567675404,-0.09372227109886576,0.003836567145995245,0.002114458993764365,-0.004659530496489664,1107.3809999999999,1130.2828,0.006206746464142451,17.88064180999652,80.455223880597
2015-11-23,1069.34,13.33,106.09,7.6,847.58,44.42,432.92,44.83,41.75,99.8,15.62,2086.6,1043.42,0.7483,-0.008158596832245594,-0.0052375727662484104,-0.010501737396968157,-0.005249355886143678,-0.013418615625144835,-0.007848453786592768,-0.004976968798703751,0.0037993117553362897,0.03311722172154296,0.002407705818026923,0.00964947982656512,-0.0012452705282746414,-0.0027467943441753053,-0.0014689192732741526,1102.6879999999999,1129.4936,0.0062379667489592784,19.548207975769813,80.22055513878469
2015-11-24,1075.49,13.84,110.71,7.82,868.23,46.15,442.45,46.12,42.87,99.53,15.93,2089.1,1042.58,0.7517,0.005734735950801714,0.037545815998906135,0.042626379400195105,0.028536307264934297,0.024071426438794365,0.03820714248257973,0.02177451028641345,0.028369137233510023,0.026472829313021154,-0.0027090770594460386,0.019651979510417302,0.0011974041711346971,-0.0008053691710484425,0.0045333410971103915,1098.1150000000002,1128.8954,0.0064183598047365086,28.765120297753597,77.70881502890174
2015-11-25,1071.39,13.71,110.3,7.79,866.65,45.96,443.52,46.17,43.04,99.8,15.19,2088.9,1043.89,0.7527,-0.0038195008425552235,-0.00943745661530043,-0.0037102436119186024,-0.003843694674562827,-0.0018214521313623087,-0.004125507968306192,0.0024154328481245627,0.001083541118039429,0.003957635243643186,0.002709077059446036,-0.04756680731427571,-9.573958839277501e-05,0.001255709568922485,0.00132943385706315,1093.8795,1127.9322,0.006297801416664165,28.53375527426168,78.14660831509848
2015-11-30,1064.42,13.76,110.79,7.85,866.55,46.15,437.22,44.61,41.65,100.17,16.13,2080.4,1040.03,0.7484,0.0052844138929326314,0.022786726457349585,0.03033173378529102,0.020592748276764328,0.019860098222311693,0.02701383107861875,0.003230132357344126,-0.005588479951888871,-0.0014395395960022633,0.0014985766329153264,0.06466252138573061,-0.0046517288052654125,-0.004173849017339689,0.0006683152023125385,1082.5515,1123.7598,0.006829870166682238,32.95895173151504,77.3561046511628
